Date,Open,High,Low,Close,Adj Close,Volume
2020-08-21,3.446526,3.455953,3.280523,3.285277,3.285277,8324554
2020-08-22,3.285756,3.347459,3.223661,3.345925,3.345925,5269557
2020-08-23,3.346438,3.392840,3.280864,3.375584,3.375584,5185367
2020-08-24,3.374557,3.472721,3.359822,3.470438,3.470438,5613109
2020-08-25,3.471988,3.488718,3.328530,3.478743,3.478743,10485174
2020-08-26,3.476600,3.658909,3.457821,3.624911,3.624911,11671942
2020-08-27,3.624261,3.691144,3.523514,3.596708,3.596708,9516766
2020-08-28,3.596224,3.814031,3.571360,3.812887,3.812887,12029848
2020-08-29,3.812594,4.012822,3.786949,3.977261,3.977261,10758189
2020-08-30,3.974040,4.209833,3.971056,4.209833,4.209833,16296063
2020-08-31,4.210039,4.235323,4.108171,4.215377,4.215377,23012247
2020-09-01,4.214522,4.508951,4.180430,4.493769,4.493769,40702773
2020-09-02,4.493465,4.493465,4.078534,4.244424,4.244424,23494564
2020-09-03,4.243531,4.306020,3.637040,3.645783,3.645783,17123502
2020-09-04,3.634655,3.850161,3.476691,3.669075,3.669075,14506738
2020-09-05,3.668651,3.707724,3.186357,3.330474,3.330474,15285867
2020-09-06,3.330474,3.670586,3.223998,3.659056,3.659056,11154613
2020-09-07,3.660203,3.692846,3.384206,3.671330,3.671330,13349148
2020-09-08,3.674394,3.711233,3.499951,3.588278,3.588278,12396199
2020-09-09,3.589223,3.774446,3.520467,3.734284,3.734284,11965847
2020-09-10,3.735629,3.907483,3.733292,3.795712,3.795712,15302953
2020-09-11,3.795171,3.847022,3.683373,3.836507,3.836507,6033188
2020-09-12,3.837810,4.009794,3.837079,4.009794,4.009794,7256769
2020-09-13,4.009794,4.184625,3.864265,3.962523,3.962523,10833815
2020-09-14,3.966028,4.152490,3.891838,4.084902,4.084902,13580836
2020-09-15,4.084902,4.085278,3.809208,3.827681,3.827681,13596238
2020-09-16,3.827770,3.879828,3.731222,3.834651,3.834651,6998889
2020-09-17,3.834651,3.912416,3.755055,3.848751,3.848751,5203364
2020-09-18,3.848751,3.945580,3.792479,3.843249,3.843249,5395456
2020-09-19,3.845474,3.872797,3.793420,3.852067,3.852067,2448042
2020-09-20,3.852304,3.852897,3.688198,3.754967,3.754967,3719082
2020-09-21,3.754294,3.781458,3.448691,3.609455,3.609455,10941323
2020-09-22,3.603108,3.671389,3.566433,3.614506,3.614506,5263309
2020-09-23,3.615554,3.621092,3.425691,3.442171,3.442171,6210786
2020-09-24,3.440925,3.660075,3.424002,3.645001,3.645001,7754441
2020-09-25,3.647272,3.692164,3.568554,3.632150,3.632150,12596743
2020-09-26,3.632752,3.662304,3.608091,3.653207,3.653207,5914931
2020-09-27,3.650844,3.690806,3.581116,3.619684,3.619684,5854949
2020-09-28,3.622357,3.685763,3.602129,3.606260,3.606260,4080198
2020-09-29,3.606263,3.682665,3.597307,3.673991,3.673991,3838067
2020-09-30,3.675552,3.675552,3.594080,3.657345,3.657345,3124432
2020-10-01,3.659043,3.667963,3.371998,3.609770,3.609770,8485702
2020-10-02,3.612722,3.637874,3.446599,3.533931,3.533931,4270126
2020-10-03,3.535174,3.576830,3.523599,3.546598,3.546598,2422556
2020-10-04,3.546278,3.580475,3.536198,3.552392,3.552392,2443263
2020-10-05,3.552397,3.572423,3.513424,3.544157,3.544157,2766567
2020-10-06,3.544355,3.557729,3.390899,3.414526,3.414526,3696670
2020-10-07,3.414590,3.417393,3.377972,3.408378,3.408378,2842092
2020-10-08,3.410935,3.473037,3.338443,3.466582,3.466582,2693228
2020-10-09,3.471202,3.565130,3.454697,3.553579,3.553579,2548769
2020-10-10,3.552322,3.659467,3.497823,3.513791,3.513791,5259427
2020-10-11,3.515724,3.544472,3.502046,3.533255,3.533255,2050972
2020-10-12,3.532966,3.698691,3.502174,3.648688,3.648688,5128041
2020-10-13,3.647332,3.673150,3.617815,3.659226,3.659226,3808292
2020-10-14,3.658852,3.689153,3.609121,3.651550,3.651550,1790416
2020-10-15,3.648848,3.666538,3.599270,3.644236,3.644236,2170989
2020-10-16,3.646008,3.673845,3.519925,3.531729,3.531729,2719706
2020-10-17,3.531764,3.566996,3.513798,3.556325,3.556325,1449726
2020-10-18,3.555649,3.608379,3.554343,3.605308,3.605308,1428632
2020-10-19,3.608132,3.635804,3.558976,3.617907,3.617907,2442939
2020-10-20,3.617432,3.638699,3.566968,3.575704,3.575704,3864357
2020-10-21,3.574991,3.818787,3.570865,3.755095,3.755095,6988776
2020-10-22,3.754853,3.935461,3.753541,3.886227,3.886227,5967980
2020-10-23,3.888332,3.917291,3.840203,3.885934,3.885934,3278780
2020-10-24,3.885934,3.955562,3.870000,3.942502,3.942502,3327405
2020-10-25,3.942502,3.975166,3.859047,3.885922,3.885922,2997970
2020-10-26,3.885921,3.957714,3.830920,3.931876,3.931876,5060468
2020-10-27,3.931874,4.073672,3.920919,4.015269,4.015269,5372883
2020-10-28,4.015282,4.041759,3.680376,3.758586,3.758586,5739706
2020-10-29,3.758481,4.213422,3.748046,3.852162,3.852162,20178669
2020-10-30,3.852164,3.878185,3.653913,3.726899,3.726899,7777657
2020-10-31,3.726899,3.799037,3.662466,3.700983,3.700983,6822434
2020-11-01,3.700983,3.722603,3.617864,3.636708,3.636708,3346019
2020-11-02,3.636688,3.678616,3.482779,3.502384,3.502384,5343495
2020-11-03,3.502378,3.514263,3.414086,3.466363,3.466363,4308038
2020-11-04,3.466337,3.479471,3.340160,3.395676,3.395676,4565153
2020-11-05,3.395671,3.546613,3.389827,3.522231,3.522231,7935107
2020-11-06,3.522227,3.633015,3.492079,3.633015,3.633015,13250278
2020-11-07,3.633015,3.651671,3.337538,3.423027,3.423027,8442047
2020-11-08,3.423027,3.574011,3.416756,3.546692,3.546692,2618451
2020-11-09,3.546690,3.594984,3.414244,3.541116,3.541116,4613146
2020-11-10,3.541061,3.684009,3.510838,3.656802,3.656802,4683727
2020-11-11,3.656798,3.766333,3.653630,3.689811,3.689811,3320618
2020-11-12,3.689812,3.737269,3.631053,3.691796,3.691796,3492899
2020-11-13,3.691805,3.748842,3.688852,3.737745,3.737745,2209541
2020-11-14,3.737745,3.738451,3.591433,3.664340,3.664340,1951414
2020-11-15,3.664340,3.678459,3.546957,3.589641,3.589641,2188209
2020-11-16,3.589641,3.727448,3.577098,3.691510,3.691510,2793139
2020-11-17,3.706281,3.893874,3.693524,3.843773,3.843773,5505091
2020-11-18,3.843773,3.945951,3.725309,3.798216,3.798216,9370594
2020-11-19,3.798207,3.822102,3.718161,3.755429,3.755429,3860596
2020-11-20,3.755440,3.974310,3.755440,3.949144,3.949144,5729498
2020-11-21,3.949144,4.059941,3.881792,4.048354,4.048354,6709177
2020-11-22,4.048354,4.152131,3.849025,4.064594,4.064594,5708567
2020-11-23,4.064596,4.231173,4.009949,4.230179,4.230179,9774758
2020-11-24,4.231407,4.405223,4.193585,4.363752,4.363752,11194673
2020-11-25,4.362699,4.406523,4.098578,4.169248,4.169248,7762402
2020-11-26,4.166976,4.215047,3.643693,3.921132,3.921132,28477920
2020-11-27,3.925313,4.018567,3.799201,3.982968,3.982968,7757141
2020-11-28,3.986597,4.169508,3.940872,4.113813,4.113813,5243671
2020-11-29,4.115226,4.298975,4.070112,4.286843,4.286843,5869147
2020-11-30,4.288353,4.686732,4.288353,4.684696,4.684696,29467742
2020-12-01,4.684970,4.770729,4.372201,4.507333,4.507333,21666038
2020-12-02,4.503874,4.583352,4.410071,4.515404,4.515404,14481191
2020-12-03,4.515793,4.609955,4.428159,4.593950,4.593950,12401890
2020-12-04,4.594360,4.613463,4.321657,4.336520,4.336520,6517582
2020-12-05,4.334281,4.493500,4.296753,4.493500,4.493500,4014289
2020-12-06,4.493624,4.550266,4.426000,4.527883,4.527883,4388040
2020-12-07,4.528008,4.536835,4.416741,4.473072,4.473072,3278919
2020-12-08,4.474249,4.483738,4.183777,4.215575,4.215575,7596364
2020-12-09,4.215275,4.325644,4.090881,4.308601,4.308601,9762101
2020-12-10,4.308476,4.308898,4.153518,4.218542,4.218542,4396707
2020-12-11,4.220250,4.223795,4.046888,4.113769,4.113769,4589034
2020-12-12,4.109125,4.284730,4.109125,4.258781,4.258781,3575110
2020-12-13,4.258682,4.490588,4.242496,4.457963,4.457963,5561878
2020-12-14,4.457964,4.550190,4.431018,4.543328,4.543328,4618997
2020-12-15,4.541415,4.645328,4.526199,4.638116,4.638116,5064274
2020-12-16,4.639620,4.922558,4.596648,4.867119,4.867119,10349872
2020-12-17,4.866237,5.054103,4.778844,4.868427,4.868427,20689268
2020-12-18,4.867372,4.957703,4.774279,4.919694,4.919694,5952584
2020-12-19,4.918923,5.105536,4.895137,5.048828,5.048828,6383835
2020-12-20,5.047467,5.122994,4.889550,4.977910,4.977910,6432847
2020-12-21,4.978078,5.086411,4.661876,4.818240,4.818240,8988022
2020-12-22,4.815354,4.972995,4.647484,4.972995,4.972995,9218332
2020-12-23,4.974871,5.022356,4.609501,4.728970,4.728970,13757991
2020-12-24,4.731431,4.880987,4.631788,4.868463,4.868463,9468030
2020-12-25,4.866562,5.042561,4.822355,4.926091,4.926091,12490896
2020-12-26,4.926896,5.164634,4.853910,5.068029,5.068029,14508863
2020-12-27,5.067388,5.327077,5.016259,5.141242,5.141242,16326257
2020-12-28,5.141541,5.423819,5.141541,5.398606,5.398606,11901340
2020-12-29,5.398201,5.614918,5.270738,5.613302,5.613302,13120251
2020-12-30,5.613295,5.766987,5.545962,5.758179,5.758179,11744871
2020-12-31,5.754346,5.820926,5.620687,5.772701,5.772701,10061941
2021-01-01,5.766584,5.903603,5.711738,5.821003,5.821003,11885409
2021-01-02,5.819984,6.282498,5.739230,6.199924,6.199924,23398220
2021-01-03,6.201133,7.007523,6.171834,6.923968,6.923968,31046653
2021-01-04,6.948680,7.632146,6.358218,7.514079,7.514079,40526109
2021-01-05,7.528216,8.714947,7.081120,8.664688,8.664688,49479278
2021-01-06,8.671285,9.390797,8.425946,9.390797,9.390797,31404628
2021-01-07,9.386493,10.004872,9.215244,9.562131,9.562131,46303337
2021-01-08,9.569239,9.726429,8.452265,9.380988,9.380988,42286268
2021-01-09,9.370450,9.636120,8.728044,9.570511,9.570511,28498949
2021-01-10,9.571917,9.944797,8.657147,9.308809,9.308809,31012393
2021-01-11,9.298316,9.298316,7.126050,8.610997,8.610997,101302370
2021-01-12,8.615143,9.097479,8.040916,8.381133,8.381133,26745357
2021-01-13,8.387142,9.216091,8.023803,9.184315,9.184315,24033804
2021-01-14,9.184092,9.872009,8.966852,9.620557,9.620557,14091249
2021-01-15,9.635226,9.784021,8.591680,9.172137,9.172137,20117929
2021-01-16,9.171742,9.716404,9.061488,9.451227,9.451227,16392950
2021-01-17,9.442529,10.229012,8.917559,9.998902,9.998902,23607686
2021-01-18,10.004597,10.725901,9.911660,10.700464,10.700464,32265680
2021-01-19,10.704220,11.282645,10.539529,10.664794,10.664794,19050661
2021-01-20,10.645236,10.730160,9.658502,10.488632,10.488632,28752175
2021-01-21,10.496798,10.516657,8.692259,8.846637,8.846637,33452001
2021-01-22,8.846755,10.150013,8.325084,9.888871,9.888871,31758270
2021-01-23,9.879050,10.039645,9.469067,9.733334,9.733334,15151406
2021-01-24,9.734668,10.354858,9.662450,10.347401,10.347401,55044908
2021-01-25,10.341837,10.735808,9.679198,9.796888,9.796888,69830182
2021-01-26,9.787739,10.295105,9.432857,10.236953,10.236953,66534559
2021-01-27,10.252161,10.264777,9.159868,9.601193,9.601193,57313227
2021-01-28,9.600385,11.734267,9.404417,11.612972,11.612972,37915080
2021-01-29,11.937447,12.943988,11.075133,11.825247,11.825247,67054606
2021-01-30,11.822258,11.978964,11.070066,11.510722,11.510722,20651271
2021-01-31,11.514320,11.567993,10.873314,11.090903,11.090903,14289999
2021-02-01,11.090039,11.891330,10.831990,11.871274,11.871274,21794123
2021-02-02,11.873977,12.883266,11.873977,12.741394,12.741394,26306708
2021-02-03,12.729561,13.368231,12.729561,13.368231,13.368231,28616444
2021-02-04,13.371201,13.663389,12.843217,13.239131,13.239131,81165966
2021-02-05,13.246167,14.844581,13.246167,14.844581,14.844581,43477029
2021-02-06,14.845076,15.533669,14.431894,14.605830,14.605830,68580495
2021-02-07,14.597494,14.704493,13.433865,14.400651,14.400651,45919479
2021-02-08,14.392192,16.800541,14.167234,16.781452,16.781452,42306604
2021-02-09,16.788864,18.986111,16.598837,18.843449,18.843449,70429169
2021-02-10,18.846910,22.655941,18.787727,20.537531,20.537531,117144990
2021-02-11,20.527407,21.495840,19.839783,20.865351,20.865351,49156873
2021-02-12,20.844561,21.388453,20.137085,21.214607,21.214607,36117649
2021-02-13,21.202066,21.323595,19.564327,20.696615,20.696615,46254194
2021-02-14,20.694221,21.488688,20.410065,20.750654,20.750654,28065856
2021-02-15,20.743946,20.873892,18.694859,20.208342,20.208342,45417415
2021-02-16,20.207272,21.695045,19.795801,20.899242,20.899242,45914101
2021-02-17,20.913843,23.929043,20.441607,23.238981,23.238981,77963678
2021-02-18,23.238361,26.652758,23.238361,26.241205,26.241205,91981050
2021-02-19,26.254522,34.601006,26.254522,34.577106,34.577106,276755010
2021-02-20,34.576221,34.813297,29.809254,31.566128,31.566128,186362349
2021-02-21,31.549128,34.719177,31.287632,34.247787,34.247787,116268931
2021-02-22,34.246674,34.318851,28.033031,33.425648,33.425648,171726315
2021-02-23,33.432453,33.452496,25.680895,28.304756,28.304756,187215001
2021-02-24,28.329050,31.275557,27.101854,30.106047,30.106047,112484125
2021-02-25,30.105097,31.833609,28.220589,28.220589,28.220589,96117158
2021-02-26,28.309286,29.339466,26.232359,27.730841,27.730841,79663340
2021-02-27,27.728270,28.901480,27.000671,27.403194,27.403194,53446724
2021-02-28,27.381981,27.586323,24.698254,25.900339,25.900339,94017112
2021-03-01,25.924355,30.138519,25.919357,29.928694,29.928694,108114023
2021-03-02,29.930660,31.172867,28.930433,29.642223,29.642223,99250821
2021-03-03,29.670769,33.046753,29.534973,31.278727,31.278727,84671502
2021-03-04,31.265574,32.122192,29.034340,29.596466,29.596466,101643718
2021-03-05,29.546663,29.546663,28.046530,28.953810,28.953810,64029973
2021-03-06,28.932112,29.745415,28.133871,29.638859,29.638859,28906999
2021-03-07,29.609245,30.920471,29.595835,30.810560,30.810560,32673966
2021-03-08,30.760380,32.022861,30.059235,32.003181,32.003181,53470704
2021-03-09,32.013786,37.566227,31.849447,37.532879,37.532879,151384746
2021-03-10,37.534615,38.077534,34.496792,36.527615,36.527615,127825739
2021-03-11,36.468567,38.794865,35.594341,38.479553,38.479553,95882351
2021-03-12,38.499615,38.635750,35.788898,37.119671,37.119671,61901559
2021-03-13,37.090332,41.008663,36.217026,40.658951,40.658951,88284606
2021-03-14,40.612789,42.800461,40.094563,41.751732,41.751732,122524997
2021-03-15,41.669830,43.433865,39.093399,40.507721,40.507721,135739688
2021-03-16,40.454777,40.651833,37.883694,40.172215,40.172215,78640424
2021-03-17,40.194355,41.336250,37.774094,41.336250,41.336250,70199180
2021-03-18,41.384842,41.799366,39.447487,39.771832,39.771832,59269248
2021-03-19,39.764038,41.212730,38.855740,40.409294,40.409294,41214224
2021-03-20,40.402390,41.804386,40.279110,40.279110,40.279110,35345686
2021-03-21,40.292625,40.515965,38.755787,39.551746,39.551746,51098258
2021-03-22,39.562984,40.011433,36.818596,36.912712,36.912712,56840882
2021-03-23,36.889446,38.282108,34.968735,36.849129,36.849129,93063648
2021-03-24,36.818684,38.536278,34.285549,34.295147,34.295147,76058430
2021-03-25,34.241131,34.564987,31.896021,32.771069,32.771069,84064101
2021-03-26,32.734402,35.818550,32.731365,35.818550,35.818550,63241282
2021-03-27,35.844410,36.916142,35.249992,36.503426,36.503426,38512186
2021-03-28,36.512730,36.891144,35.958462,36.656300,36.656300,47281365
2021-03-29,36.661106,38.960190,36.324821,38.709034,38.709034,57758205
2021-03-30,38.714687,40.413456,38.251320,40.136448,40.136448,56446013
2021-03-31,40.150002,40.592175,38.895046,39.939747,39.939747,49985503
2021-04-01,39.967026,40.973679,39.555080,40.625828,40.625828,77626075
2021-04-02,40.635365,41.984306,40.566063,41.936527,41.936527,52938063
2021-04-03,41.932255,42.622242,39.900146,40.016499,40.016499,99267123
2021-04-04,39.997135,41.639511,39.680313,41.558918,41.558918,39042321
2021-04-05,41.559433,43.958401,39.869732,43.482418,43.482418,103851782
2021-04-06,43.451633,46.605682,43.045361,45.908783,45.908783,214600203
2021-04-07,45.924313,46.591297,43.281654,44.580055,44.580055,200004660
2021-04-08,44.514168,48.988476,44.331421,48.783131,48.783131,148282759
2021-04-09,48.776691,50.513100,47.610992,49.944649,49.944649,203103657
2021-04-10,49.993565,52.053028,47.789516,49.095638,49.095638,207672407
2021-04-11,49.161003,51.440762,48.370667,51.440762,51.440762,103759687
2021-04-12,51.414268,55.796749,51.169716,52.778332,52.778332,310208928
2021-04-13,52.820099,55.888222,51.361259,55.349243,55.349243,301850569
2021-04-14,55.278751,59.556473,54.319748,56.091492,56.091492,526900943
2021-04-15,56.136414,58.099144,55.259552,56.281425,56.281425,199105309
2021-04-16,56.241566,56.566093,51.847569,53.205372,53.205372,210510617
2021-04-17,53.235424,54.692337,51.544247,52.171841,52.171841,105181831
2021-04-18,52.178696,52.467903,44.883469,50.195896,50.195896,297005914
2021-04-19,50.205517,52.552921,47.732761,49.419964,49.419964,281890944
2021-04-20,49.309795,52.654266,46.342285,52.654266,52.654266,258429763
2021-04-21,52.759621,53.581089,50.519867,51.004559,51.004559,194385764
2021-04-22,50.889507,53.443909,46.962799,48.893127,48.893127,277509745
2021-04-23,48.815998,49.459469,42.694801,47.470112,47.470112,599281496
2021-04-24,47.419464,47.506779,44.283379,45.487335,45.487335,79377968
2021-04-25,45.485836,47.998138,44.084229,46.367218,46.367218,104477991
2021-04-26,46.423058,51.315861,46.273926,50.871601,50.871601,143028839
2021-04-27,50.836784,53.965504,50.271557,53.647480,53.647480,160041050
2021-04-28,53.605984,54.419685,51.057453,52.865562,52.865562,131779803
2021-04-29,52.904942,54.265198,50.865822,52.459084,52.459084,112671984
2021-04-30,52.383938,54.933441,51.658897,54.787750,54.787750,117410420
2021-05-01,54.722538,55.611420,54.226040,55.483166,55.483166,81754638
2021-05-02,55.474518,55.553791,53.783352,54.987988,54.987988,71859552
2021-05-03,54.941025,58.171982,54.929626,57.793808,57.793808,225635059
2021-05-04,57.902405,57.960133,53.184956,54.008537,54.008537,212625612
2021-05-05,53.798786,58.515095,53.450073,58.496712,58.496712,125622517
2021-05-06,58.499245,59.071922,56.625893,57.957981,57.957981,113611379
2021-05-07,57.989880,59.805382,56.000317,58.519733,58.519733,108656346
2021-05-08,58.595551,61.870319,58.184155,61.249027,61.249027,147621370
2021-05-09,61.350735,61.643715,59.282448,60.935837,60.935837,103352862
2021-05-10,60.940010,63.084251,56.258606,59.160667,59.160667,184292181
2021-05-11,59.203232,61.358692,57.460907,61.283272,61.283272,126170523
2021-05-12,61.310822,63.034527,56.128464,56.128464,56.128464,217331486
2021-05-13,56.222214,58.750404,52.023220,54.697277,54.697277,280022538
2021-05-14,54.667397,58.632130,53.935188,57.860420,57.860420,234313657
2021-05-15,57.868496,58.420975,53.305222,53.334774,53.334774,234725117
2021-05-16,53.249187,56.695374,50.600006,54.024372,54.024372,251507019
2021-05-17,54.008759,54.084373,47.975281,50.453636,50.453636,328660948
2021-05-18,50.424721,54.028511,50.015720,50.955200,50.955200,155234607
2021-05-19,51.022526,51.777004,34.195122,36.937386,36.937386,543253572
2021-05-20,36.753002,43.503937,33.407478,40.875542,40.875542,304378839
2021-05-21,40.784050,42.541172,32.098019,36.039318,36.039318,248165448
2021-05-22,36.064556,36.743031,32.408226,33.298744,33.298744,133676886
2021-05-23,33.319279,34.074688,22.840666,27.070227,27.070227,297093226
2021-05-24,27.003012,33.723824,27.003012,33.404148,33.404148,167727641
2021-05-25,33.322666,34.709686,30.514791,33.234081,33.234081,114712948
2021-05-26,33.222298,37.058159,32.804005,36.733753,36.733753,115422596
2021-05-27,36.783794,37.375999,34.083817,35.836426,35.836426,99382679
2021-05-28,35.900826,36.300014,31.317890,32.254406,32.254406,148845405
2021-05-29,32.249992,33.958248,29.417578,30.340425,30.340425,110270744
2021-05-30,30.343122,32.647533,29.222548,31.421120,31.421120,80921473
2021-05-31,31.430849,34.180637,29.901897,34.040974,34.040974,159620352
2021-06-01,34.081532,34.777992,32.729954,33.799133,33.799133,174829697
2021-06-02,33.806450,36.205990,33.003681,34.976547,34.976547,97635170
2021-06-03,34.958412,36.843296,34.284000,36.430340,36.430340,67568942
2021-06-04,36.447170,36.481419,33.030499,34.630043,34.630043,217950645
2021-06-05,34.689068,36.755863,32.889778,33.516769,33.516769,199166749
2021-06-06,33.524834,34.603249,33.384640,33.857590,33.857590,69674609
2021-06-07,33.821888,35.664398,31.758999,31.831194,31.831194,128587039
2021-06-08,31.925911,32.247173,28.594568,30.988077,30.988077,137884643
2021-06-09,30.932655,33.757153,29.846743,33.659538,33.659538,131691057
2021-06-10,33.661942,33.919411,32.134434,32.708153,32.708153,102096414
2021-06-11,32.682976,33.175262,31.158644,31.520376,31.520376,67409475
2021-06-12,31.528809,31.592333,29.718777,30.739098,30.739098,70278693
2021-06-13,30.754677,33.099274,30.128492,32.838230,32.838230,65840034
2021-06-14,32.837460,34.191208,32.574825,33.654739,33.654739,72897423
2021-06-15,34.056862,34.888870,33.444885,34.582764,34.582764,79841063
2021-06-16,33.845798,33.964222,31.706423,31.899328,31.899328,58577990
2021-06-17,31.896086,32.950600,31.505861,32.077759,32.077759,44466420
2021-06-18,32.111099,32.270351,29.020796,29.721060,29.721060,58814461
2021-06-19,29.743267,30.493860,29.175907,29.603102,29.603102,28609685
2021-06-20,29.596273,30.193617,27.750864,29.952927,29.952927,38654857
2021-06-21,29.907524,30.137793,24.883486,25.175760,25.175760,102702700
2021-06-22,25.149097,26.271458,22.485855,24.842508,24.842508,110239572
2021-06-23,24.842752,27.615330,24.293722,26.592533,26.592533,70407323
2021-06-24,26.370926,26.989042,25.181795,26.300932,26.300932,46119062
2021-06-25,26.302149,26.784052,23.220425,23.361471,23.361471,60698015
2021-06-26,23.318277,23.843582,21.933104,22.785309,22.785309,49503583
2021-06-27,22.859770,24.595530,22.736933,24.547169,24.547169,24677198
2021-06-28,24.606823,25.986145,24.367527,25.493366,25.493366,32207085
2021-06-29,25.492626,27.719736,25.464640,26.910679,26.910679,50036904
2021-06-30,26.934553,27.608534,25.713802,27.484917,27.484917,37360954
2021-07-01,27.484980,27.534052,25.668343,26.249495,26.249495,40245588
2021-07-02,26.248001,27.335716,25.359650,27.319393,27.319393,45524537
2021-07-03,27.303795,28.218477,26.776217,27.998697,27.998697,38194951
2021-07-04,27.999992,28.147774,26.690456,27.449049,27.449049,76843229
2021-07-05,27.451710,27.451710,25.216463,25.368855,25.368855,68086619
2021-07-06,25.338945,28.817072,25.304071,28.817072,28.817072,126044014
2021-07-07,28.790268,30.490088,28.480343,30.022102,30.022102,72969802
2021-07-08,30.064337,30.138538,28.279823,28.761093,28.761093,48153537
2021-07-09,28.761549,30.448395,28.057884,30.223703,30.223703,47852473
2021-07-10,30.214954,30.689205,29.635139,30.139471,30.139471,41903883
2021-07-11,30.163029,31.459673,29.781502,30.984850,30.984850,39831254
2021-07-12,30.983452,32.118820,30.137478,30.557619,30.557619,69669339
2021-07-13,30.510559,30.956631,29.312248,29.709126,29.709126,61811938
2021-07-14,29.705502,29.739012,28.161451,28.443905,28.443905,91255199
2021-07-15,28.445215,28.842117,25.718208,25.886431,25.886431,106870543
2021-07-16,25.938198,27.088511,23.326628,25.515696,25.515696,207634528
2021-07-17,25.501299,27.130547,25.399412,26.382311,26.382311,79885550
2021-07-18,26.371244,27.189508,25.903296,26.054617,26.054617,44959331
2021-07-19,26.057529,26.253122,24.470346,24.908672,24.908672,55941940
2021-07-20,24.908854,26.386091,23.659098,25.818054,25.818054,159354049
2021-07-21,25.804640,28.913080,25.395594,28.131201,28.131201,195837215
2021-07-22,28.140026,29.127796,27.493271,28.779816,28.779816,85234332
2021-07-23,28.781700,29.569456,28.099079,29.569456,29.569456,69483535
2021-07-24,29.573185,30.475391,29.311157,30.249847,30.249847,57676006
2021-07-25,30.236839,30.530642,28.976974,30.431206,30.431206,69161549
2021-07-26,30.475327,33.331589,29.588923,29.806564,29.806564,187201697
2021-07-27,29.761993,31.151661,28.665886,31.151661,31.151661,150010361
2021-07-28,31.195469,32.269070,30.730736,31.925182,31.925182,92454210
2021-07-29,31.886824,32.854252,31.379120,32.598797,32.598797,71994007
2021-07-30,32.611053,35.036640,32.370365,35.036640,35.036640,105232107
2021-07-31,35.008389,35.622997,33.925201,35.305977,35.305977,54489058
2021-08-01,35.174366,36.304642,34.408482,35.039574,35.039574,72439682
2021-08-02,34.944008,36.939976,34.425964,35.627609,35.627609,76257005
2021-08-03,37.890903,38.644272,35.499290,35.914455,35.914455,105734297
2021-08-04,35.956547,38.150997,34.447777,37.749771,37.749771,75863474
2021-08-05,37.821938,39.961067,35.819622,39.914837,39.914837,70787947
2021-08-06,39.930828,41.832081,39.421818,41.188629,41.188629,87513700
2021-08-07,41.215744,44.960541,40.991955,44.688049,44.688049,108458523
2021-08-08,44.909042,45.953510,42.591499,43.567039,43.567039,91764954
2021-08-09,43.588230,49.457371,41.870728,48.892235,48.892235,194827185
2021-08-10,48.821594,50.222179,47.511990,48.916698,48.916698,142630628
2021-08-11,48.898697,52.707012,48.861092,50.545242,50.545242,154539827
2021-08-12,50.510883,51.943386,47.621632,49.201145,49.201145,129623608
2021-08-13,49.192822,54.108116,48.160408,50.587555,50.587555,584539037
2021-08-14,50.641254,50.668480,46.827412,50.197826,50.197826,466994024
2021-08-15,50.184982,51.944157,47.501656,51.474113,51.474113,200505588
2021-08-16,51.465267,53.440708,45.022568,47.234962,47.234962,591982102
2021-08-17,47.070473,48.824638,43.028408,44.764946,44.764946,548324820
2021-08-18,44.719749,48.117599,43.710377,46.790413,46.790413,291485694
2021-08-19,46.652561,49.782696,44.777081,49.747257,49.747257,238540039
2021-08-20,49.743622,53.459438,47.839745,50.340092,50.340092,776157560
2021-08-21,50.346050,52.018967,49.264839,51.292404,51.292404,395393447
2021-08-22,51.309723,51.992630,48.484062,50.311871,50.311871,180861050
2021-08-23,50.241547,51.974815,50.236538,50.674782,50.674782,259182533
2021-08-24,50.702255,51.077587,45.964680,47.461231,47.461231,247256023
2021-08-25,47.543652,50.016872,46.444206,49.549206,49.549206,215499799
2021-08-26,49.592625,50.355392,44.913105,45.901535,45.901535,234196101
2021-08-27,45.819580,49.556496,45.183189,49.470638,49.470638,212876963
2021-08-28,49.500599,53.615303,48.043774,51.208241,51.208241,735498771
2021-08-29,51.162647,51.579475,46.969208,47.438148,47.438148,650923696
2021-08-30,47.438950,48.975327,45.627754,46.279125,46.279125,328765688
2021-08-31,46.285809,52.230560,45.142658,48.504723,48.504723,569408049
2021-09-01,48.511425,65.970512,47.177670,65.181877,65.181877,1743544361
2021-09-02,65.189415,70.206406,59.258167,60.338848,60.338848,2142182067
2021-09-03,60.159401,67.526459,58.272243,63.709633,63.709633,1706726332
2021-09-04,63.581573,65.474030,60.728237,60.904751,60.904751,1057002301
2021-09-05,60.885181,64.957603,59.508793,63.547558,63.547558,718891313
2021-09-06,63.527660,77.351112,62.268967,73.347878,73.347878,2040937192
2021-09-07,73.313110,83.409676,63.378998,70.948814,70.948814,3919748073
2021-09-08,70.990540,78.626755,61.990467,76.188545,76.188545,2855900399
2021-09-09,77.694908,85.016853,71.891983,79.871315,79.871315,3338581625
2021-09-10,79.528374,83.252350,70.036858,72.942284,72.942284,2321776361
2021-09-11,72.811684,77.012032,71.925934,72.547432,72.547432,1204328802
